user_id,sorted_genres
A2TWSYKOSL59VC,"['gothic', 'teen  young adult', ""women's fiction"", 'mystery', 'romance', 'fantasy', 'mystery, thriller & suspense', 'science fiction  fantasy', ""children's books"", 'mystery, thriller  suspense', 'literature & fiction', 'literature  fiction']"
A2U14MUZ9PYQT8,"['social sciences', 'new, used  rental textbooks', 'thrillers  suspense', 'mystery, thriller  suspense']"
A2U9L4GZCQDNXA,"['action  adventure', 'thrillers & suspense', 'mystery, thriller & suspense', 'genre fiction', 'literature  fiction']"
A2UG7HU2RVFMIK,"['middle east', 'industries', 'humanities', 'politics  government', 'politics  social sciences', 'professionals  academics', 'new, used  rental textbooks', 'new, used & rental textbooks', 'world', 'military', 'historical', 'history  criticism', 'history', 'social sciences', 'biographies  memoirs', 'business  money', 'genre fiction', 'literature  fiction']"
A2UJ7W6QK3RY24,"['professionals & academics', 'psychology & counseling', 'health, fitness & dieting', 'management  leadership', 'biographies & memoirs', 'business  money']"
A2URGRTESCXS2K,"['science fiction  fantasy', ""children's books""]"
A2USNX0QQDX07O,"['military', 'leaders & notable people', 'biographies & memoirs', 'humanities', 'history', 'new, used  rental textbooks', ""children's books""]"
A2UTS4HP849FK0,"['marketing & sales', 'web development  design', 'networking  cloud computing', 'operating systems', 'mathematics', 'programming', 'computers  technology', 'science & math', 'computers & technology', 'business & money']"
A2UXSHN75FDG93,"['software', 'politics & government', 'writing, research  publishing guides', 'politics & social sciences', 'reference', 'computers  technology']"
A2V848EUGSBRAV,"['teen & young adult', 'teen  young adult', 'literature & fiction', 'literature  fiction']"
A2VDG6UXZI3ZN6,"['classics', ""women's fiction"", 'literature  fiction', 'genre fiction']"
A2VFQSFVG1P34P,"['islam', ""women's health"", 'world', 'medicine', 'health, fitness & dieting', 'medical books', 'politics  government', 'religion  spirituality', 'politics  social sciences', 'history']"
A2VG8F8TL6AYDR,"['essays & correspondence', 'publishers', 'essays  correspondence', 'regional u.s.', 'history & criticism', 'short stories & anthologies', 'dramas  plays', 'politics & government', 'comics & graphic novels', 'graphic novels', 'music', 'comics  graphic novels', 'professionals  academics', 'world literature', 'new, used & rental textbooks', 'politics & social sciences', 'humanities', 'history  criticism', 'humor & entertainment', 'lesbian, gay, bisexual  transgender books', 'poetry', 'humor', 'arts  photography', 'arts & photography', 'literature & fiction', 'humor  entertainment', 'science fiction & fantasy', 'biographies  memoirs', 'teen  young adult', 'new, used  rental textbooks', 'contemporary', 'fantasy', 'literature  fiction', 'science fiction  fantasy', 'genre fiction']"
A2VKWZ254SNT9C,"['writing, research  publishing guides', 'management  leadership', 'humanities', 'reference', 'new, used  rental textbooks', 'business  money']"
A2VNB5YWUKG85E,"['insurance', 'christian denominations & sects', 'christian denominations  sects', 'romantic comedy', 'christian books & bibles', 'contemporary', 'historical', 'romance', 'teen  young adult', 'science fiction', 'science fiction  fantasy', 'science fiction & fantasy', 'christian books  bibles', 'new, used  rental textbooks', 'fantasy', 'business  money', 'literature & fiction', 'literature  fiction', 'genre fiction']"
A2VUARSWCS9D1V,"['psychology & counseling', 'parenting', 'parenting & relationships', 'schools & teaching', 'education & teaching', 'personal transformation', 'health, fitness & dieting', 'relationships', 'self-help']"
A2VV4JWNKCQHF0,"['beauty, grooming,  style', 'entertaining  holidays', 'performing arts', 'specific groups', 'professionals  academics', 'politics & social sciences', 'health, fitness & dieting', 'arts  literature', 'alternative medicine', 'social sciences', 'crafts  hobbies', 'health, fitness  dieting', 'biographies  memoirs', 'music', 'arts  photography', 'cookbooks, food  wine', 'crafts, hobbies  home', 'genre fiction', 'literature & fiction', 'contemporary', 'mystery', 'mystery, thriller  suspense', 'literature  fiction']"
A2W6XL79818HYI,"['antiques & collectibles', 'crafts, hobbies & home', 'genre fiction', 'literature & fiction', 'literature  fiction']"
A2WBBYZOWFQ78P,"['marketing & sales', 'professionals  academics', 'business & money', 'biographies  memoirs', 'contemporary', 'literature  fiction']"
A2WL16Q9LKL375,"['bible study & reference', 'bible study  reference', 'christian books  bibles', 'christian books & bibles', 'christian living']"
A2WTRMBQN5UPZB,"['fantasy', 'science fiction  fantasy', 'literature & fiction', 'genre fiction', 'literature  fiction']"
A2X29KOJNM84JC,"['antiques  collectibles', 'writing, research & publishing guides', 'crafts, hobbies  home', 'reference']"
A2X52G8HFTEV32,"['other eastern religions  sacred texts', 'networking  cloud computing', 'computers & technology', 'programming', 'computers  technology', 'historical', 'religion  spirituality', 'science fiction', 'biographies  memoirs', 'science fiction  fantasy', 'literature & fiction', 'genre fiction']"
A2X8FTHBO15B37,"['action  adventure', 'americas', 'history', 'mystery', 'mystery, thriller  suspense', 'genre fiction', 'literature  fiction']"
A2XBJ4FV4HR352,"['worship  devotion', 'medicine  health sciences', 'literary', 'new, used  rental textbooks', 'christian books  bibles', 'literature & fiction']"
A2Y1U8EXPHLLHR,"['diets & weight loss', 'cooking by ingredient', 'cookbooks, food & wine', 'health, fitness & dieting']"
A2Y3ESGQYBATHP,"['sociology', 'religions', 'specific groups', 'bible study & reference', 'photography  video', 'christian living', 'politics & social sciences', 'arts  literature', 'leaders  notable people', 'relationships', 'world', 'christian books & bibles', 'biographies  memoirs', ""women's fiction"", 'christian books  bibles', 'self-help', 'arts  photography', ""children's books"", 'history', 'literature  fiction']"
A2Y4RQ9ZU5TZVL,"['biography  history', 'psychology', 'philosophy', 'personal transformation', 'management  leadership', 'business  money', 'new, used & rental textbooks', 'medical books', 'social sciences', 'world', 'politics  social sciences', 'self-help', 'christian living', 'history', 'christian books  bibles']"
A2YDNAV14I4DM6,"['new adult  college', 'paranormal', 'romance', 'historical', 'literature & fiction', 'genre fiction']"
A2YMSHP9P5PLJX,"['science fiction & fantasy', 'growing up  facts of life', ""children's books""]"
A2YMVHFS8CJ8AS,"['special diet', 'cookbooks, food  wine', 'thrillers  suspense', 'mystery, thriller  suspense']"
A2YTDAJ2FEVBS8,"['geography & cultures', 'activities, crafts  games', 'specific groups', 'professionals  academics', 'motivational', 'humor & entertainment', 'lesbian, gay, bisexual  transgender books', 'humor', 'growing up  facts of life', 'social sciences', 'americas', 'humor  entertainment', ""children's books"", 'biographies  memoirs', 'politics  social sciences', 'history', 'self-help', 'united states', 'literature  fiction']"
A2YWQR77IM0FND,"['anthologies', 'romantic comedy', 'erotica', 'contemporary', 'romance', 'literature  fiction', 'literature & fiction']"
A2Z0X0WTZH0D70,"['vampires', 'vegetarian & vegan', 'pets & animal care', 'pets  animal care', 'crafts, hobbies  home', 'crafts, hobbies & home', 'erotica', 'science & math', 'graphic design', 'biological sciences', 'crafts & hobbies', 'military', 'cookbooks, food & wine', 'arts & photography', 'crafts  hobbies', 'fantasy', 'mystery', 'historical', 'action  adventure', 'science fiction  fantasy', 'mystery, thriller & suspense', 'united states', 'mystery, thriller  suspense', 'literature  fiction', 'romance', 'literature & fiction', 'genre fiction']"
A2Z1BG4EWBLLBC,"['mathematics', 'science & math', 'science  math', 'humanities', 'new, used  rental textbooks']"
A2Z9QB23L95WUY,"['theology', 'churches  church leadership', 'comics & graphic novels', 'graphic novels', 'comics  graphic novels', 'bible study  reference', 'arts & photography', 'christian books  bibles', 'music', ""children's books"", 'science fiction  fantasy', 'literature  fiction']"
A2ZCXMNK6XEMEQ,"['skills', 'specific groups', 'management  leadership', 'biographies & memoirs', 'business  money']"
A2ZENIYI7ZNK27,"['atlases  maps', 'miscellaneous', 'beverages  wine', 'sports  outdoors', 'reference', 'cookbooks, food  wine']"
A2ZPTXZMG6231M,"['new adult  college', 'erotica', 'contemporary', 'romantic suspense', 'romance', 'paranormal', 'growing up & facts of life', ""women's fiction"", 'literature  fiction', ""children's books"", 'genre fiction']"
A2ZW13TXTBI10R,"['middle east', 'humanities', 'new, used  rental textbooks', 'biographies & memoirs', 'new, used & rental textbooks', 'leaders  notable people', 'social sciences', 'world', 'politics  social sciences', 'politics  government', 'historical', 'history', 'biographies  memoirs']"
A301OGC2YA8H0W,"['mystery, thriller & suspense', ""women's fiction"", 'thrillers & suspense', 'mystery', 'thrillers  suspense', 'mystery, thriller  suspense', 'literature  fiction']"
A304AP38FGV1RH,"['short stories  anthologies', 'schools & teaching', 'united states', 'education & teaching', 'erotica', 'action & adventure', 'writing, research  publishing guides', 'mystery, thriller & suspense', 'thrillers & suspense', 'mystery', 'literature & fiction', 'literature  fiction', 'mystery, thriller  suspense', 'contemporary', 'thrillers  suspense', 'reference', 'action  adventure', ""women's fiction"", 'growing up  facts of life', 'teen  young adult', 'genre fiction', 'christian books  bibles', 'romance', ""children's books""]"
A30JZCMRA5UA1T,"['gothic', 'bibles', 'christian books  bibles', 'paranormal', 'christian living', 'christian books & bibles', 'romance', 'literature  fiction', 'literature & fiction']"
A30NQ8AE22XDPY,"['science fiction', 'science fiction  fantasy', 'action  adventure', 'science fiction & fantasy', 'literature  fiction']"
A31F3S8FKMWC6,"['middle east', 'leaders & notable people', 'military', 'biographies & memoirs', 'history']"
A31UG0CEDN2ZYP,"['marketing  sales', 'music', 'arts  photography', 'business  money', 'christian living', 'christian books  bibles']"
A32AKKZRP848H8,"['web development & design', 'hardware & diy', 'computers & technology', 'operating systems', 'programming', 'computers  technology', 'contemporary', ""children's books"", 'literature  fiction']"
A32BP4G7LSRDRV,"['americas', 'history', 'genre fiction', 'literature  fiction']"
A32PO9E2AVL8I9,"['outdoor recreation', 'occult  paranormal', 'religion  spirituality', 'sports  outdoors', 'bible study  reference', 'music', 'arts  photography', 'christian books  bibles']"
A32SJDWO4A81EJ,"['regional & international', 'cookbooks, food & wine', 'fantasy', 'science fiction  fantasy', 'science fiction']"
A32UTVM2RSRS9M,"['mysteries  thrillers', 'relationships', 'teen  young adult', 'self-help', 'science fiction  fantasy']"
A32W6TXGV9JP6D,"['abuse', 'self-help', 'genre fiction', 'literature & fiction', 'literature  fiction']"
A32YEXIX0SSIWG,"['programming', 'computers & technology', 'computers  technology', 'mystery, thriller  suspense', 'mystery', 'thrillers  suspense']"
A32YUBZHE4ND5H,"['family health', 'parenting & relationships', 'special diet', 'medicine  health sciences', 'alternative medicine', 'cookbooks, food  wine', 'new, used  rental textbooks', 'health, fitness  dieting']"
A339XHEA0QTBCD,"['self-esteem', 'judaism', 'arts, music  photography', 'short stories  anthologies', 'schools  teaching', 'education  teaching', 'religion  spirituality', ""women's fiction"", 'self-help', ""children's books"", 'literature & fiction', 'genre fiction', 'literature  fiction']"
A33F0B3QLQ5IU8,"['dictionaries  thesauruses', 'home improvement & design', 'crafts, hobbies & home', 'leaders  notable people', 'reference', 'christian books  bibles', 'christian living', 'biographies  memoirs', 'literature  fiction', 'genre fiction']"
A33KNTN6Y28J9J,"['engineering', 'crafts  hobbies', 'engineering  transportation', 'crafts, hobbies  home']"
A33LH9UAHTHDHF,"['teen & young adult', 'united states', 'contemporary', 'thrillers  suspense', 'mystery, thriller  suspense', 'literature  fiction']"
A33LQ9MA6PCUBK,"['software', 'parenting', 'computer science', 'parenting & relationships', 'arts & literature', 'economics', 'mathematics', 'science & math', 'computers & technology', 'home improvement  design', 'computers  technology', 'management  leadership', 'biographies & memoirs', 'business  money', 'crafts, hobbies  home']"
A33Q2KO5ENQQOB,"['stress management', 'exercise  fitness', 'europe', 'health, fitness  dieting', 'self-help', 'history']"
A33RI8ZVC4CCYP,"['time travel', 'teen & young adult', 'action  adventure', 'romance', 'literature & fiction', 'literature  fiction']"
A33RVLCC42RJHE,"['astronomy & space science', 'industries', 'science & math', 'humor & entertainment', 'writing, research  publishing guides', 'arts  literature', 'business & money', 'humor', 'reference', 'biographies  memoirs']"
A33WO5ENFGKAC0,"['diets  weight loss', 'medicine', 'medical books', 'health, fitness  dieting', 'history']"
A347GAJG3S8MUR,"[""children's health"", 'main courses & side dishes', 'drawing', 'pop culture', 'creativity', 'other media', 'short stories & anthologies', 'cooking methods', 'history  criticism', 'antiques  collectibles', 'arts  photography', 'regional  international', 'photography  video', 'writing, research  publishing guides', 'teen & young adult', 'cookbooks, food & wine', 'health, fitness & dieting', 'cookbooks, food  wine', 'alternative medicine', 'crafts  hobbies', 'crafts, hobbies  home', 'politics  government', 'humor  entertainment', 'historical', 'reference', 'religion  spirituality', 'growing up  facts of life', 'teen  young adult', 'politics  social sciences', 'health, fitness  dieting', 'self-help', 'science fiction', 'biographies  memoirs', 'literature & fiction', 'science fiction  fantasy', ""children's books"", 'literature  fiction']"
A34QJES76XTM40,"['new age  spirituality', 'religion  spirituality', 'genre fiction', 'christian books  bibles', 'literature & fiction', 'literature  fiction']"
A3508NM26P9TH3,"['nutrition', 'job hunting  careers', 'small business  entrepreneurship', 'individual sports', 'new adult  college', 'puzzles  games', 'personal transformation', 'sports  outdoors', 'health, fitness & dieting', 'business  money', 'management  leadership', 'fantasy', 'humor  entertainment', 'action  adventure', ""women's fiction"", 'science fiction & fantasy', 'self-help', 'genre fiction', 'mystery, thriller  suspense', 'mystery', 'thrillers  suspense', 'science fiction  fantasy', 'literature  fiction', 'romance', 'literature & fiction']"
A354TKPR0VSUWU,"['publishing & books', 'authorship', 'writing, research & publishing guides', 'paranormal', 'politics & social sciences', 'social sciences', 'reference', 'action  adventure', 'romance', 'literature & fiction', 'genre fiction']"
A358LL2WHGYT2F,"['classics', 'action  adventure', 'social sciences', 'politics  social sciences', 'mystery, thriller & suspense', 'mystery', 'literature & fiction', 'literature  fiction']"
A35F8LL6ZJFRI3,"['computer science', 'philosophy', 'humanities', 'computers  technology', 'relationships', 'new, used  rental textbooks', 'science fiction & fantasy', 'politics  social sciences', 'self-help', 'science fiction', 'genre fiction', 'literature  fiction']"
A35GSIOPQJTG8A,"['professionals  academics', 'politics & government', 'politics & social sciences', 'americas', 'biographies  memoirs', 'history']"
A35H90FZXV91U6,"['growing up  facts of life', 'contemporary', ""children's books"", 'literature & fiction']"
A35JF1Z5XT7MA3,"['erotica', 'new adult  college', 'paranormal', 'contemporary', 'romance', 'romantic suspense', ""women's fiction"", 'united states', 'literature  fiction', 'literature & fiction']"
A35KCODIVM8DBW,"['puzzles  games', 'comics & graphic novels', 'personal transformation', 'specific groups', 'motivational', 'politics & government', 'poetry', 'literary', 'politics & social sciences', 'thrillers & suspense', 'mystery, thriller & suspense', 'self-help', 'humor  entertainment', 'biographies  memoirs', 'mystery', 'thrillers  suspense', ""children's books"", 'mystery, thriller  suspense', 'literature  fiction']"
A35LT6SVKMQLBY,"['golf', 'encyclopedias & subject guides', 'baseball', 'essays  correspondence', 'biographies', 'sports  outdoors', 'gardening & landscape design', 'architecture', 'industries', 'personal finance', 'mental health', 'sports & outdoors', 'economics', 'antiques  collectibles', 'engineering', 'engineering  transportation', 'business culture', 'humor & entertainment', 'business  money', 'europe', 'history  criticism', 'crafts, hobbies & home', 'arts & photography', 'travel', 'humor', 'reference', 'health, fitness  dieting', 'crafts, hobbies  home', 'arts  photography', 'genre fiction', 'literature  fiction', 'literature & fiction']"
A35RRKKVP232QP,"['leaders & notable people', 'world', 'biographies & memoirs', 'growing up  facts of life', 'teen  young adult', ""children's books"", 'history', 'literature & fiction', 'literature  fiction']"
A363VNPJV86YR6,"['occult  paranormal', 'theology', 'leaders  notable people', 'music', 'religion  spirituality', 'christian books & bibles', 'christian living', 'arts  photography', 'biographies  memoirs', 'christian books  bibles']"
A364L1UBI1ANR1,"['philosophy', 'mathematics', 'science & math', 'humanities', 'politics  social sciences', 'new, used  rental textbooks']"
A364ZCM7K7LTBZ,"['historical fiction', 'british  irish', 'world literature', 'growing up & facts of life', 'teen & young adult', 'science fiction & fantasy', 'teen  young adult', 'science fiction', ""children's books"", 'science fiction  fantasy', 'literature  fiction']"
A365MZWD2S0UNA,"['miscellaneous', 'baking', 'cookbooks, food & wine', 'sports  outdoors']"
A3667ZZPCVC2J4,"['anthologies', 'action & adventure', 'science fiction & fantasy', 'fantasy', 'science fiction', 'science fiction  fantasy', 'romance', 'literature & fiction', 'genre fiction', 'literature  fiction']"
A368GB951FAYX9,"['comics & graphic novels', 'graphic novels', 'comics  graphic novels']"
A3693FW0PG0EQC,"['collections, catalogs  exhibitions', 'arts, music  photography', 'arts  photography', ""children's books"", 'literature  fiction']"
A369QBIJ4QIWT9,"['personal health', 'teen & young adult', ""women's fiction"", 'thrillers  suspense', 'mystery, thriller  suspense', 'literature & fiction', 'genre fiction', 'literature  fiction']"
A36DSCVRYRPZA1,"['foreign language study  reference', 'diets  weight loss', 'exercise  fitness', 'erotica', 'regional  international', 'poetry', 'humanities', 'health, fitness  dieting', 'new, used & rental textbooks', 'history  criticism', 'humor', 'humor  entertainment', 'reference', 'cookbooks, food  wine', ""children's books"", 'new, used  rental textbooks', 'fantasy', 'science fiction  fantasy', 'literature & fiction', 'literature  fiction', 'mystery', 'mystery, thriller  suspense', 'genre fiction']"
A36MKOXZ4KDP97,"['death  grief', 'mental health', 'medicine', 'medical books', 'health, fitness  dieting', 'self-help']"
A36OU21UIHXJFI,"['vegetarian  vegan', 'short stories  anthologies', 'humor & entertainment', 'fantasy', 'new, used & rental textbooks', 'science fiction & fantasy', 'science fiction', 'science fiction  fantasy', 'humor', 'humanities', 'cookbooks, food  wine', 'genre fiction', 'literature  fiction']"
A36PNU1RG9TZNH,"['anthologies', 'short stories  anthologies', 'historical', 'united states', 'romance', 'mystery', 'literature  fiction', 'mystery, thriller  suspense']"
A36SXKHWBDKTP2,"['safety & first aid', 'astronomy  space science', 'individual sports', 'crafts & hobbies', 'crafts, hobbies & home', 'sports  outdoors', 'health, fitness & dieting', 'science  math', 'crafts  hobbies', 'crafts, hobbies  home']"
A36ZDJU8Q7997N,"['publishing & books', 'authorship', 'writing, research & publishing guides', 'specific groups', 'short stories  anthologies', 'reference', 'teen  young adult', 'biographies  memoirs', 'literature  fiction']"
A373HRXFU1XV45,"[""women's fiction"", 'contemporary', 'thrillers & suspense', 'romance', 'mystery, thriller & suspense', 'genre fiction', 'literature & fiction', 'literature  fiction']"
A375DGFZH425FM,"['publishing & books', 'authorship', 'exercise  fitness', 'writing, research & publishing guides', 'writing, research  publishing guides', 'reference', 'americas', 'health, fitness  dieting', 'history']"
A3786E3MTSV8JK,"['activities, crafts & games', 'animals', 'growing up  facts of life', ""children's books""]"
A37AGJDCXWY5GO,"['teen & young adult', 'relationships', 'christian books & bibles', 'christian books  bibles', 'self-help', 'literature & fiction', 'literature  fiction', ""children's books"", 'genre fiction']"
A37D0922K0HU7X,"['nutrition', 'psychology & counseling', 'health, fitness & dieting', 'united states', 'health, fitness  dieting', 'mystery, thriller & suspense', 'mystery', 'literature  fiction', 'genre fiction']"
A37H8UXPNFMNXX,"['leaders  notable people', 'thrillers & suspense', 'mystery, thriller & suspense', 'biographies  memoirs']"
A382MBM8Y7FBR,"['historical study & educational resources', 'automotive', 'engineering  transportation', 'miscellaneous', 'british  irish', 'engineering & transportation', 'regional & international', 'writing, research & publishing guides', 'transportation', 'gardening  landscape design', 'military', 'asia', 'leaders & notable people', 'sports  outdoors', 'graphic design', 'historical', 'europe', 'cookbooks, food & wine', 'history', 'reference', 'history  criticism', 'biographies  memoirs', 'travel', 'biographies & memoirs', 'action  adventure', 'genre fiction', 'crafts, hobbies  home', 'literature  fiction', 'arts  photography', 'united states', 'literature & fiction', 'contemporary', 'mystery', ""children's books"", 'mystery, thriller  suspense']"
A385JC1KAFDWRX,"['politics & government', 'politics & social sciences', 'arts  literature', 'leaders  notable people', 'world', 'biographies  memoirs', 'humanities', 'historical', 'new, used  rental textbooks', 'history']"
A387PL3VEWMVEY,"['economics', 'politics & government', 'politics & social sciences', 'christian living', 'leaders  notable people', 'business & money', 'christian books & bibles', 'christian books  bibles', 'biographies  memoirs']"
A38CGF5HFUCMSK,"['performing arts', 'travel', 'reference', 'growing up  facts of life', 'arts  photography', 'christian books  bibles', ""children's books"", 'literature  fiction']"
A38E3AJ1QUGRBK,"['gaming', 'religious studies', 'biological sciences', 'science  math', 'religion  spirituality', 'science fiction  fantasy']"
A38I71J2IALAFV,"['medicine  health sciences', 'science fiction & fantasy', 'teen  young adult', 'new, used  rental textbooks', 'science fiction', 'literature  fiction']"
A38KA1KIY2SJ5E,"['early learning', 'programming', 'computers & technology', 'military', 'humanities', 'computers  technology', 'new, used  rental textbooks', 'united states', ""children's books"", 'contemporary', 'history', 'science fiction  fantasy', 'literature & fiction', 'literature  fiction']"
A38KOXCCPQJ96M,"['growing up & facts of life', 'thrillers & suspense', 'mystery, thriller & suspense', ""children's books"", 'genre fiction', 'literature  fiction']"
A38QA6T6N1EYEM,"['true crime', 'bible study & reference', 'biographies & memoirs', 'politics  government', 'politics  social sciences', 'christian books & bibles']"
A38TTR3KCPU3GT,"['science fiction', 'science fiction  fantasy', 'literature & fiction', 'genre fiction']"
A38VZY8878NFN0,"['parenting  relationships', 'family relationships', 'parenting', 'mental health', 'relationships', 'self-help', 'bible study  reference', 'humor', 'humor  entertainment', 'christian books  bibles', 'health, fitness  dieting', 'christian living', 'science fiction  fantasy', ""children's books""]"
A393CFBZ5X2KYP,"['historical', 'romance', 'genre fiction', 'literature  fiction']"
A39E18SX9APLI4,"['psychology & counseling', 'investing', 'home improvement & design', 'medicine', 'medical books', 'health, fitness & dieting', 'crafts, hobbies & home', 'crafts  hobbies', 'crafts, hobbies  home', 'business  money']"
A39NU0QMLPAEGV,"['writing, research  publishing guides', 'europe', 'travel', 'reference', 'mystery, thriller & suspense', 'united states', 'mystery', 'literature & fiction', 'genre fiction', 'literature  fiction']"
A39REKWXSL6ZTA,"['mythology & folk tales', 'biography  history', 'teen & young adult', 'paranormal', 'teen  young adult', 'science fiction  fantasy', 'fantasy', ""women's fiction"", 'romance', 'contemporary', 'science fiction & fantasy', 'business  money', 'literature & fiction', 'genre fiction', 'united states', 'literature  fiction', 'thrillers  suspense', ""children's books"", 'mystery, thriller  suspense']"
A39U9BSSA83O7O,"['science  mathematics', 'bible study & reference', 'erotica', 'history  criticism', 'christian books & bibles', 'historical', 'new, used  rental textbooks', 'christian living', 'united states', 'genre fiction', 'literature  fiction', 'romance', 'literature & fiction']"
A39WLUJLWC69EM,"['internet  social media', 'self-esteem', 'job hunting & careers', 'job hunting  careers', 'personal finance', 'writing, research  publishing guides', 'military', 'reference', 'business & money', 'business  money', 'computers  technology', 'americas', 'history', 'self-help', 'thrillers  suspense', 'mystery, thriller  suspense', 'literature  fiction']"
A39ZY0OIR69R1F,"['thrillers & suspense', 'mystery, thriller & suspense']"
A3A6JUCTNPEKDV,"['british  irish', 'law', 'religious studies', 'small business  entrepreneurship', 'movies', 'arts & literature', 'baking', 'new age & spirituality', 'mystery', 'religion & spirituality', 'special diet', 'pets  animal care', 'mystery, thriller  suspense', 'humor & entertainment', 'mystery, thriller & suspense', 'thrillers  suspense', 'history  criticism', 'cookbooks, food  wine', 'bible study  reference', 'thrillers & suspense', 'biographies & memoirs', 'humor', 'humor  entertainment', 'teen  young adult', 'crafts, hobbies  home', 'business  money', 'christian living', 'genre fiction', 'literature & fiction', 'christian books  bibles', 'literature  fiction', 'united states', ""children's books""]"
A3AG416CVA1T50,"['religion & spirituality', 'mystery', 'humanities', 'historical', 'mystery, thriller & suspense', 'mystery, thriller  suspense', 'new, used  rental textbooks', 'thrillers  suspense', 'biographies  memoirs', 'united states', 'literature & fiction', 'literature  fiction']"
A3AJV6Y8HTGLXV,"['romantic suspense', 'paranormal', 'contemporary', 'romance', ""children's books"", 'literature & fiction', 'genre fiction']"
A3AMDB9T2RCQWP,"['main courses  side dishes', 'activities, crafts  games', 'alternative medicine', 'relationships', 'cookbooks, food  wine', 'health, fitness  dieting', 'self-help', ""children's books"", 'genre fiction', 'literature  fiction']"
A3ANPE8NBBOEUJ,"['baseball', 'happiness', 'memoirs', 'home improvement & design', 'personal transformation', 'specific groups', 'biographies & memoirs', 'romantic suspense', 'sports  outdoors', 'literary', 'united states', 'paranormal', 'crafts, hobbies & home', 'self-help', ""women's fiction"", 'biographies  memoirs', 'literature & fiction', 'mystery', 'mystery, thriller  suspense', 'literature  fiction', 'genre fiction', 'romance', 'contemporary', 'thrillers  suspense', 'christian books  bibles']"
A3AOX516UB5D0U,"['specific groups', 'politics & government', 'literary', 'politics & social sciences', 'comics  graphic novels', 'contemporary', 'christian books  bibles', 'genre fiction', ""women's fiction"", 'literature  fiction', 'thrillers & suspense', 'literature & fiction', 'christian books & bibles', 'romance', 'science fiction', 'mystery, thriller & suspense', 'biographies  memoirs', 'thrillers  suspense', 'science fiction  fantasy', 'mystery, thriller  suspense']"
A3AQAA3DE2GGTY,"['united states', 'teen  young adult', 'americas', 'literature  fiction', 'history', 'mystery', 'christian books  bibles', 'mystery, thriller  suspense', 'literature & fiction']"
A3AZHLQ2Q9PLDP,"['military', 'politics  government', 'americas', 'politics  social sciences', 'history']"
A3B71EI4EDUGZZ,"['success', 'automotive', 'engineering & transportation', 'personal transformation', 'professionals  academics', 'crafts  hobbies', 'self-help', 'politics  government', 'politics  social sciences', 'crafts, hobbies  home', 'biographies  memoirs']"
A3BFKY618DR43K,"['decorative arts & design', 'british & irish', 'decorative arts  design', 'christian denominations & sects', 'comic strips', 'antiques & collectibles', 'individual artists', 'science, nature & how it works', 'protestantism', 'skills', 'antiques  collectibles', 'graphic design', 'fairy tales, folk tales  myths', 'ancient civilizations', 'words, language  grammar', 'earth sciences', 'history  criticism', 'history & criticism', 'catholicism', 'professionals  academics', 'activities, crafts  games', 'arts & literature', 'arts, music  photography', 'historical', 'europe', 'social sciences', 'world', 'humanities', 'home improvement  design', 'politics & social sciences', 'politics & government', 'arts  photography', 'mystery', 'arts  literature', 'networking  cloud computing', 'biographies  memoirs', 'theology', 'crafts, hobbies  home', 'specific groups', 'biographies & memoirs', 'pets  animal care', 'history', 'new, used & rental textbooks', 'growing up  facts of life', 'arts & photography', 'biological sciences', 'science  math', 'new, used  rental textbooks', 'writing, research  publishing guides', 'mystery, thriller  suspense', ""children's books"", 'americas', 'politics  social sciences', 'reference', 'crafts, hobbies & home', 'bible study  reference', 'relationships', 'comics  graphic novels', 'genre fiction', 'crafts  hobbies', 'mystery, thriller & suspense', 'christian books  bibles', 'music', 'literature  fiction', 'politics  government', 'literature & fiction', 'computers  technology', ""women's fiction"", 'christian books & bibles', 'self-help', 'business  money', 'science fiction', 'contemporary', 'science fiction  fantasy']"
A3BIYO78D2FZ59,"['protestantism', 'religious studies', 'theology', 'bible study  reference', 'religion  spirituality', 'christian books  bibles', 'americas', 'christian books & bibles', 'history']"
A3BJDWPLSZRT0K,"['finance', 'poetry', 'management  leadership', 'business  money', 'literature  fiction']"
A3BS23I3BYYHUI,"['worship  devotion', 'religion  spirituality', 'genre fiction', 'literature  fiction']"
A3BTGNWY7Y112L,"['happiness', 'performing arts', 'teen & young adult', 'humor', 'humor  entertainment', 'growing up  facts of life', 'self-help', 'arts  photography', 'literature & fiction', 'genre fiction', ""children's books"", 'literature  fiction']"
A3BWZCXAT18MX0,"['job hunting  careers', 'home improvement  design', 'crafts  hobbies', 'crafts, hobbies  home', 'business  money']"
A3C0VQSHVDKEFL,"['romantic suspense', 'united states', 'erotica', 'historical', 'politics  government', ""women's fiction"", 'thrillers & suspense', 'politics  social sciences', 'romance', 'literature  fiction', 'mystery, thriller & suspense', 'literature & fiction', 'contemporary', 'mystery', 'mystery, thriller  suspense']"
A3C4Q4A8VXYQJL,"['arts & literature', 'erotica', 'biographies & memoirs', 'contemporary', 'romance', 'united states', 'literature & fiction', 'thrillers  suspense', 'mystery, thriller  suspense', 'literature  fiction']"
A3CMUODWFHN1YJ,"['writing, research & publishing guides', 'reference']"
A3CMVHIMB94DH3,"['humanities', 'christian living', 'christian books & bibles', 'new, used  rental textbooks', 'christian books  bibles']"
A3COYM5Y3QIEJN,"['science fiction & fantasy', 'science fiction', 'thrillers  suspense', 'mystery, thriller  suspense']"
